Unique ID,Indicator ID,Name,Measure,Measure Info,Geo Type Name,Geo Join ID,Geo Place Name,Time Period,Start_Date,Data Value,Message
170446,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,405,Ridgewood and Maspeth (CD5),Annual Average 2013,12/01/2012,8.76,
168682,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,411,Bayside and Little Neck (CD11),Winter 2012-13,12/01/2012,9.39,
168680,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,409,Kew Gardens and Woodhaven (CD9),Winter 2012-13,12/01/2012,9.95,
170422,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,211,Morris Park and Bronxdale (CD11),Annual Average 2013,12/01/2012,8.71,
170434,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,311,Bensonhurst (CD11),Annual Average 2013,12/01/2012,8.23,
178605,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,501,Port Richmond,Annual Average 2013,12/01/2012,8.27,
173253,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,306308,Chelsea-Village,Winter 2012-13,12/01/2012,13.72,
173252,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,305307,Upper East Side-Gramercy,Winter 2012-13,12/01/2012,13.99,
176709,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,405,Ridgewood - Forest Hills,Annual Average 2013,12/01/2012,20.3,
171726,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,501502,Northern SI,Winter 2012-13,12/01/2012,21.87,
173225,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,101,Kingsbridge - Riverdale,Winter 2012-13,12/01/2012,11.33,
173257,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,503504,Southern SI,Winter 2012-13,12/01/2012,9.71,
175455,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,501,Port Richmond,Winter 2012-13,12/01/2012,23.64,
176689,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,206,Borough Park,Annual Average 2013,12/01/2012,20.23,
167794,375,Nitrogen dioxide (NO2),Mean,ppb,CD,408,Hillcrest and Fresh Meadows (CD8),Annual Average 2013,12/01/2012,18.69,
172747,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,503504,Southern SI,Annual Average 2013,12/01/2012,12.68,
167792,375,Nitrogen dioxide (NO2),Mean,ppb,CD,406,Rego Park and Forest Hills (CD6),Annual Average 2013,12/01/2012,21.1,
176712,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,408,Jamaica,Annual Average 2013,12/01/2012,18.96,
176711,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,407,Southwest Queens,Annual Average 2013,12/01/2012,19.65,
167762,375,Nitrogen dioxide (NO2),Mean,ppb,CD,206,Belmont and East Tremont (CD6),Annual Average 2013,12/01/2012,21.92,
167750,375,Nitrogen dioxide (NO2),Mean,ppb,CD,106,Stuyvesant Town and Turtle Bay (CD6),Annual Average 2013,12/01/2012,33.37,
178579,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,206,Borough Park,Annual Average 2013,12/01/2012,8.49,
178603,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,409,Southeast Queens,Annual Average 2013,12/01/2012,7.85,
176701,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,307,Gramercy Park - Murray Hill,Annual Average 2013,12/01/2012,36.08,
177342,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,408,Jamaica,Winter 2012-13,12/01/2012,9.79,
177341,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,407,Southwest Queens,Winter 2012-13,12/01/2012,9.74,
175457,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,503,Willowbrook,Winter 2012-13,12/01/2012,19.93,
168679,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,408,Hillcrest and Fresh Meadows (CD8),Winter 2012-13,12/01/2012,9.7,
176714,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,410,Rockaways,Annual Average 2013,12/01/2012,12.67,
219695,386,Ozone (O3),Mean,ppb,Citywide,1,New York City,Summer 2012,06/01/2012,33.83,
219968,386,Ozone (O3),Mean,ppb,Borough,1,Bronx,Summer 2012,06/01/2012,34.61,
176024,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,302,Central Harlem - Morningside Heights,Summer 2012,06/01/2012,21.81,
176013,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,202,Downtown - Heights - Slope,Summer 2012,06/01/2012,20.18,
179359,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,2,Brooklyn,Summer 2012,06/01/2012,16.27,
176020,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,209,Bensonhurst - Bay Ridge,Summer 2012,06/01/2012,14.96,
169474,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,207,Kingsbridge Heights and Bedford (CD7),Summer 2012,06/01/2012,10.62,
169462,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,107,Upper West Side (CD7),Summer 2012,06/01/2012,11.44,
221840,386,Ozone (O3),Mean,ppb,UHF34,205,Sunset Park,Summer 2012,06/01/2012,32.29,
177916,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,304,Upper West Side,Summer 2012,06/01/2012,11.44,
216281,386,Ozone (O3),Mean,ppb,CD,101,Financial District (CD1),Summer 2012,06/01/2012,26.63,
216431,386,Ozone (O3),Mean,ppb,CD,302,Fort Greene and Brooklyn Heights (CD2),Summer 2012,06/01/2012,30.22,
216293,386,Ozone (O3),Mean,ppb,CD,103,Lower East Side and Chinatown (CD3),Summer 2012,06/01/2012,28.81,
166828,375,Nitrogen dioxide (NO2),Mean,ppb,CD,304,Bushwick (CD4),Summer 2012,06/01/2012,18.39,
216377,386,Ozone (O3),Mean,ppb,CD,205,Fordham and University Heights (CD5),Summer 2012,06/01/2012,32.89,
216419,386,Ozone (O3),Mean,ppb,CD,212,Williamsbridge and Baychester (CD12),Summer 2012,06/01/2012,35.02,
216335,386,Ozone (O3),Mean,ppb,CD,110,Central Harlem (CD10),Summer 2012,06/01/2012,31.8,
166821,375,Nitrogen dioxide (NO2),Mean,ppb,CD,209,Parkchester and Soundview (CD9),Summer 2012,06/01/2012,17.1,
216503,386,Ozone (O3),Mean,ppb,CD,314,Flatbush and Midwood (CD14),Summer 2012,06/01/2012,33.48,
176015,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,204,East New York,Summer 2012,06/01/2012,16.61,
176026,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,304,Upper West Side,Summer 2012,06/01/2012,23.58,
222422,386,Ozone (O3),Mean,ppb,UHF42,104,Pelham - Throgs Neck,Summer 2012,06/01/2012,35.44,
219992,386,Ozone (O3),Mean,ppb,Borough,5,Staten Island,Summer 2012,06/01/2012,33.77,
176022,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,211,Williamsburg - Bushwick,Summer 2012,06/01/2012,19.53,
216389,386,Ozone (O3),Mean,ppb,CD,207,Kingsbridge Heights and Bedford (CD7),Summer 2012,06/01/2012,33.53,
216317,386,Ozone (O3),Mean,ppb,CD,107,Upper West Side (CD7),Summer 2012,06/01/2012,30.16,
166819,375,Nitrogen dioxide (NO2),Mean,ppb,CD,207,Kingsbridge Heights and Bedford (CD7),Summer 2012,06/01/2012,18.61,
176033,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,401,Long Island City - Astoria,Summer 2012,06/01/2012,18.77,
222632,386,Ozone (O3),Mean,ppb,UHF42,501,Port Richmond,Summer 2012,06/01/2012,31.06,
176011,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,107,Hunts Point - Mott Haven,Summer 2012,06/01/2012,17.94,
222608,386,Ozone (O3),Mean,ppb,UHF42,407,Southwest Queens,Summer 2012,06/01/2012,34.15,
179362,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,5,Staten Island,Summer 2012,06/01/2012,10.64,
177926,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,404,Bayside - Little Neck,Summer 2012,06/01/2012,9.84,
222602,386,Ozone (O3),Mean,ppb,UHF42,406,Fresh Meadows,Summer 2012,06/01/2012,33.38,
166831,375,Nitrogen dioxide (NO2),Mean,ppb,CD,307,Sunset Park (CD7),Summer 2012,06/01/2012,17.21,
177911,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,210,Coney Island - Sheepshead Bay,Summer 2012,06/01/2012,9.89,
222464,386,Ozone (O3),Mean,ppb,UHF42,204,East New York,Summer 2012,06/01/2012,33.97,
216569,386,Ozone (O3),Mean,ppb,CD,407,Flushing and Whitestone (CD7),Summer 2012,06/01/2012,34.48,
221942,386,Ozone (O3),Mean,ppb,UHF34,409,Southeast Queens,Summer 2012,06/01/2012,34.81,
216557,386,Ozone (O3),Mean,ppb,CD,405,Ridgewood and Maspeth (CD5),Summer 2012,06/01/2012,33.69,
216449,386,Ozone (O3),Mean,ppb,CD,305,East New York and Starrett City (CD5),Summer 2012,06/01/2012,34.35,
166809,375,Nitrogen dioxide (NO2),Mean,ppb,CD,109,Morningside Heights and Hamilton Heights (CD9),Summer 2012,06/01/2012,21.51,
166812,375,Nitrogen dioxide (NO2),Mean,ppb,CD,112,Washington Heights and Inwood (CD12),Summer 2012,06/01/2012,18.37,
166826,375,Nitrogen dioxide (NO2),Mean,ppb,CD,302,Fort Greene and Brooklyn Heights (CD2),Summer 2012,06/01/2012,21.17,
166814,375,Nitrogen dioxide (NO2),Mean,ppb,CD,202,Hunts Point and Longwood (CD2),Summer 2012,06/01/2012,17.78,
216617,386,Ozone (O3),Mean,ppb,CD,501,St. George and Stapleton (CD1),Summer 2012,06/01/2012,31.52,
216359,386,Ozone (O3),Mean,ppb,CD,202,Hunts Point and Longwood (CD2),Summer 2012,06/01/2012,35.25,
216425,386,Ozone (O3),Mean,ppb,CD,301,Greenpoint and Williamsburg (CD1),Summer 2012,06/01/2012,32.67,
216563,386,Ozone (O3),Mean,ppb,CD,406,Rego Park and Forest Hills (CD6),Summer 2012,06/01/2012,32.45,
216455,386,Ozone (O3),Mean,ppb,CD,306,Park Slope and Carroll Gardens (CD6),Summer 2012,06/01/2012,30.97,
169486,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,307,Sunset Park (CD7),Summer 2012,06/01/2012,10.93,
222440,386,Ozone (O3),Mean,ppb,UHF42,107,Hunts Point - Mott Haven,Summer 2012,06/01/2012,34.98,
222566,386,Ozone (O3),Mean,ppb,UHF42,310,Lower Manhattan,Summer 2012,06/01/2012,26.44,
222494,386,Ozone (O3),Mean,ppb,UHF42,209,Bensonhurst - Bay Ridge,Summer 2012,06/01/2012,34.28,
166807,375,Nitrogen dioxide (NO2),Mean,ppb,CD,107,Upper West Side (CD7),Summer 2012,06/01/2012,23.57,
222554,386,Ozone (O3),Mean,ppb,UHF42,308,Greenwich Village - SoHo,Summer 2012,06/01/2012,27.85,
172174,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,104,Pelham - Throgs Neck,Summer 2012,06/01/2012,16.09,
221804,386,Ozone (O3),Mean,ppb,UHF34,103,Fordham - Bronx Pk,Summer 2012,06/01/2012,34.08,
172172,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,102,Northeast Bronx,Summer 2012,06/01/2012,16.25,
221924,386,Ozone (O3),Mean,ppb,UHF34,405,Ridgewood - Forest Hills,Summer 2012,06/01/2012,33.3,
221888,386,Ozone (O3),Mean,ppb,UHF34,302,Central Harlem - Morningside Heights,Summer 2012,06/01/2012,31.71,
222410,386,Ozone (O3),Mean,ppb,UHF42,102,Northeast Bronx,Summer 2012,06/01/2012,35.09,
222518,386,Ozone (O3),Mean,ppb,UHF42,302,Central Harlem - Morningside Heights,Summer 2012,06/01/2012,31.71,
221930,386,Ozone (O3),Mean,ppb,UHF34,407,Southwest Queens,Summer 2012,06/01/2012,34.15,
173722,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,403,Flushing - Clearview,Summer 2012,06/01/2012,10.07,
173704,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,104,Pelham - Throgs Neck,Summer 2012,06/01/2012,10.29,
173718,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,303,East Harlem,Summer 2012,06/01/2012,11.01,
169467,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,112,Washington Heights and Inwood (CD12),Summer 2012,06/01/2012,10.61,
169479,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,212,Williamsbridge and Baychester (CD12),Summer 2012,06/01/2012,10.12,
216491,386,Ozone (O3),Mean,ppb,CD,312,Borough Park (CD12),Summer 2012,06/01/2012,33.11,
216323,386,Ozone (O3),Mean,ppb,CD,108,Upper East Side (CD8),Summer 2012,06/01/2012,29.16,
173705,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,201,Greenpoint,Summer 2012,06/01/2012,11.69,
169460,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,105,Midtown (CD5),Summer 2012,06/01/2012,14.8,
216299,386,Ozone (O3),Mean,ppb,CD,104,Clinton and Chelsea (CD4),Summer 2012,06/01/2012,27.89,
216311,386,Ozone (O3),Mean,ppb,CD,106,Stuyvesant Town and Turtle Bay (CD6),Summer 2012,06/01/2012,25.46,
177895,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,101,Kingsbridge - Riverdale,Summer 2012,06/01/2012,10.15,
221912,386,Ozone (O3),Mean,ppb,UHF34,402,West Queens,Summer 2012,06/01/2012,33.58,
177904,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,203,Bedford Stuyvesant - Crown Heights,Summer 2012,06/01/2012,10.41,
177908,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,207,East Flatbush - Flatbush,Summer 2012,06/01/2012,10.28,
177901,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,107,Hunts Point - Mott Haven,Summer 2012,06/01/2012,9.49,
177910,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,209,Bensonhurst - Bay Ridge,Summer 2012,06/01/2012,10.03,
221852,386,Ozone (O3),Mean,ppb,UHF34,207,East Flatbush - Flatbush,Summer 2012,06/01/2012,33.38,
177903,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,202,Downtown - Heights - Slope,Summer 2012,06/01/2012,11.12,
216485,386,Ozone (O3),Mean,ppb,CD,311,Bensonhurst (CD11),Summer 2012,06/01/2012,34.91,
216341,386,Ozone (O3),Mean,ppb,CD,111,East Harlem (CD11),Summer 2012,06/01/2012,32.3,
221792,386,Ozone (O3),Mean,ppb,UHF34,101,Kingsbridge - Riverdale,Summer 2012,06/01/2012,33.72,
221822,386,Ozone (O3),Mean,ppb,UHF34,202,Downtown - Heights - Slope,Summer 2012,06/01/2012,30.66,
221900,386,Ozone (O3),Mean,ppb,UHF34,304,Upper West Side,Summer 2012,06/01/2012,30.17,
221834,386,Ozone (O3),Mean,ppb,UHF34,204,East New York,Summer 2012,06/01/2012,33.97,
216383,386,Ozone (O3),Mean,ppb,CD,206,Belmont and East Tremont (CD6),Summer 2012,06/01/2012,33.75,
179584,365,Fine particles (PM 2.5),Mean,mcg/m3,Borough,2,Brooklyn,Summer 2012,06/01/2012,10.42,
179583,365,Fine particles (PM 2.5),Mean,mcg/m3,Borough,1,Bronx,Summer 2012,06/01/2012,10.51,
216437,386,Ozone (O3),Mean,ppb,CD,303,Bedford Stuyvesant (CD3),Summer 2012,06/01/2012,31.57,
216497,386,Ozone (O3),Mean,ppb,CD,313,Coney Island (CD13),Summer 2012,06/01/2012,37.9,
216287,386,Ozone (O3),Mean,ppb,CD,102,Greenwich Village and Soho (CD2),Summer 2012,06/01/2012,27.74,
216353,386,Ozone (O3),Mean,ppb,CD,201,Mott Haven and Melrose (CD1),Summer 2012,06/01/2012,33.99,
222488,386,Ozone (O3),Mean,ppb,UHF42,208,Canarsie - Flatlands,Summer 2012,06/01/2012,36.6,
216365,386,Ozone (O3),Mean,ppb,CD,203,Morrisania and Crotona (CD3),Summer 2012,06/01/2012,33.72,
216521,386,Ozone (O3),Mean,ppb,CD,317,East Flatbush (CD17),Summer 2012,06/01/2012,33.63,
216527,386,Ozone (O3),Mean,ppb,CD,318,Flatlands and Canarsie (CD18),Summer 2012,06/01/2012,36.58,
222476,386,Ozone (O3),Mean,ppb,UHF42,206,Borough Park,Summer 2012,06/01/2012,33.35,
216539,386,Ozone (O3),Mean,ppb,CD,402,Woodside and Sunnyside (CD2),Summer 2012,06/01/2012,33.81,
179587,365,Fine particles (PM 2.5),Mean,mcg/m3,Borough,5,Staten Island,Summer 2012,06/01/2012,9.9,
177914,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,302,Central Harlem - Morningside Heights,Summer 2012,06/01/2012,10.85,
222542,386,Ozone (O3),Mean,ppb,UHF42,306,Chelsea - Clinton,Summer 2012,06/01/2012,26,
216515,386,Ozone (O3),Mean,ppb,CD,316,Brownsville (CD16),Summer 2012,06/01/2012,33.19,
221906,386,Ozone (O3),Mean,ppb,UHF34,401,Long Island City - Astoria,Summer 2012,06/01/2012,33.91,
216509,386,Ozone (O3),Mean,ppb,CD,315,Sheepshead Bay (CD15),Summer 2012,06/01/2012,36.83,
177899,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,105,Crotona -Tremont,Summer 2012,06/01/2012,11.01,
177897,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,103,Fordham - Bronx Pk,Summer 2012,06/01/2012,10.35,
222428,386,Ozone (O3),Mean,ppb,UHF42,105,Crotona -Tremont,Summer 2012,06/01/2012,33.42,
222524,386,Ozone (O3),Mean,ppb,UHF42,303,East Harlem,Summer 2012,06/01/2012,32.25,
222596,386,Ozone (O3),Mean,ppb,UHF42,405,Ridgewood - Forest Hills,Summer 2012,06/01/2012,33.3,
216395,386,Ozone (O3),Mean,ppb,CD,208,Riverdale and Fieldston (CD8),Summer 2012,06/01/2012,33.77,
169476,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,209,Parkchester and Soundview (CD9),Summer 2012,06/01/2012,10.42,
216347,386,Ozone (O3),Mean,ppb,CD,112,Washington Heights and Inwood (CD12),Summer 2012,06/01/2012,32.81,
216407,386,Ozone (O3),Mean,ppb,CD,210,Throgs Neck and Co-op City (CD10),Summer 2012,06/01/2012,35.97,
219974,386,Ozone (O3),Mean,ppb,Borough,2,Brooklyn,Summer 2012,06/01/2012,33.89,
219986,386,Ozone (O3),Mean,ppb,Borough,4,Queens,Summer 2012,06/01/2012,34.5,
173712,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,208,Canarsie - Flatlands,Summer 2012,06/01/2012,9.95,
222512,386,Ozone (O3),Mean,ppb,UHF42,301,Washington Heights,Summer 2012,06/01/2012,32.66,
173714,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,210,Coney Island - Sheepshead Bay,Summer 2012,06/01/2012,9.89,
222458,386,Ozone (O3),Mean,ppb,UHF42,203,Bedford Stuyvesant - Crown Heights,Summer 2012,06/01/2012,32.12,
222536,386,Ozone (O3),Mean,ppb,UHF42,305,Upper East Side,Summer 2012,06/01/2012,29.24,
219980,386,Ozone (O3),Mean,ppb,Borough,3,Manhattan,Summer 2012,06/01/2012,29.21,
222626,386,Ozone (O3),Mean,ppb,UHF42,410,Rockaways,Summer 2012,06/01/2012,40.3,
173707,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,203,Bedford Stuyvesant - Crown Heights,Summer 2012,06/01/2012,10.41,
172175,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,201,Greenpoint,Summer 2012,06/01/2012,19.39,
172184,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,210,Coney Island - Sheepshead Bay,Summer 2012,06/01/2012,12.25,
221846,386,Ozone (O3),Mean,ppb,UHF34,206,Borough Park,Summer 2012,06/01/2012,33.35,
172182,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,208,Canarsie - Flatlands,Summer 2012,06/01/2012,12.43,
221864,386,Ozone (O3),Mean,ppb,UHF34,209,Bensonhurst - Bay Ridge,Summer 2012,06/01/2012,34.28,
221876,386,Ozone (O3),Mean,ppb,UHF34,211,Williamsburg - Bushwick,Summer 2012,06/01/2012,32.28,
172177,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,203,Bedford Stuyvesant - Crown Heights,Summer 2012,06/01/2012,19,
221918,386,Ozone (O3),Mean,ppb,UHF34,403,Flushing - Clearview,Summer 2012,06/01/2012,34.46,
222590,386,Ozone (O3),Mean,ppb,UHF42,404,Bayside - Little Neck,Summer 2012,06/01/2012,33.84,
169481,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,302,Fort Greene and Brooklyn Heights (CD2),Summer 2012,06/01/2012,11.12,
169456,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,101,Financial District (CD1),Summer 2012,06/01/2012,12.25,
169483,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,304,Bushwick (CD4),Summer 2012,06/01/2012,10.49,
169458,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,103,Lower East Side and Chinatown (CD3),Summer 2012,06/01/2012,11.35,
169472,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,205,Fordham and University Heights (CD5),Summer 2012,06/01/2012,11.2,
176009,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,105,Crotona -Tremont,Summer 2012,06/01/2012,19.41,
176014,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,203,Bedford Stuyvesant - Crown Heights,Summer 2012,06/01/2012,19,
176005,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,101,Kingsbridge - Riverdale,Summer 2012,06/01/2012,14.76,
176018,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,207,East Flatbush - Flatbush,Summer 2012,06/01/2012,16.92,
222548,386,Ozone (O3),Mean,ppb,UHF42,307,Gramercy Park - Murray Hill,Summer 2012,06/01/2012,24.05,
222434,386,Ozone (O3),Mean,ppb,UHF42,106,High Bridge - Morrisania,Summer 2012,06/01/2012,33.23,
222560,386,Ozone (O3),Mean,ppb,UHF42,309,Union Square - Lower East Side,Summer 2012,06/01/2012,28.41,
179166,365,Fine particles (PM 2.5),Mean,mcg/m3,Citywide,1,New York City,Summer 2012,06/01/2012,10.31,
176028,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,306,Chelsea - Clinton,Summer 2012,06/01/2012,32.85,
166801,375,Nitrogen dioxide (NO2),Mean,ppb,CD,101,Financial District (CD1),Summer 2012,06/01/2012,29.25,
166805,375,Nitrogen dioxide (NO2),Mean,ppb,CD,105,Midtown (CD5),Summer 2012,06/01/2012,40.34,
216305,386,Ozone (O3),Mean,ppb,CD,105,Midtown (CD5),Summer 2012,06/01/2012,22.53,
222530,386,Ozone (O3),Mean,ppb,UHF42,304,Upper West Side,Summer 2012,06/01/2012,30.17,
222506,386,Ozone (O3),Mean,ppb,UHF42,211,Williamsburg - Bushwick,Summer 2012,06/01/2012,32.28,
166803,375,Nitrogen dioxide (NO2),Mean,ppb,CD,103,Lower East Side and Chinatown (CD3),Summer 2012,06/01/2012,24.26,
222500,386,Ozone (O3),Mean,ppb,UHF42,210,Coney Island - Sheepshead Bay,Summer 2012,06/01/2012,37.08,
222446,386,Ozone (O3),Mean,ppb,UHF42,201,Greenpoint,Summer 2012,06/01/2012,32.73,
179121,375,Nitrogen dioxide (NO2),Mean,ppb,Citywide,1,New York City,Summer 2012,06/01/2012,15.77,
166840,375,Nitrogen dioxide (NO2),Mean,ppb,CD,316,Brownsville (CD16),Summer 2012,06/01/2012,17.92,
173703,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,103,Fordham - Bronx Pk,Summer 2012,06/01/2012,10.35,
173711,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,207,East Flatbush - Flatbush,Summer 2012,06/01/2012,10.28,
173701,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,101,Kingsbridge - Riverdale,Summer 2012,06/01/2012,10.15,
216611,386,Ozone (O3),Mean,ppb,CD,414,Rockaway and Broad Channel (CD14),Summer 2012,06/01/2012,40.4,
172191,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,402,West Queens,Summer 2012,06/01/2012,18.85,
172176,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,202,Downtown - Heights - Slope,Summer 2012,06/01/2012,20.18,
172189,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,304,Upper West Side,Summer 2012,06/01/2012,23.58,
172178,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,204,East New York,Summer 2012,06/01/2012,16.61,
172197,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,410,Rockaways,Summer 2012,06/01/2012,8.25,
222650,386,Ozone (O3),Mean,ppb,UHF42,504,South Beach - Tottenville,Summer 2012,06/01/2012,35.27,
216461,386,Ozone (O3),Mean,ppb,CD,307,Sunset Park (CD7),Summer 2012,06/01/2012,32.21,
169504,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,407,Flushing and Whitestone (CD7),Summer 2012,06/01/2012,10.11,
166838,375,Nitrogen dioxide (NO2),Mean,ppb,CD,314,Flatbush and Midwood (CD14),Summer 2012,06/01/2012,16.21,
177927,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,405,Ridgewood - Forest Hills,Summer 2012,06/01/2012,10.2,
173727,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,410,Rockaways,Summer 2012,06/01/2012,9.41,
172183,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,209,Bensonhurst - Bay Ridge,Summer 2012,06/01/2012,14.96,
172185,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,211,Williamsburg - Bushwick,Summer 2012,06/01/2012,19.53,
173721,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,402,West Queens,Summer 2012,06/01/2012,10.77,
173717,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,302,Central Harlem - Morningside Heights,Summer 2012,06/01/2012,10.85,
173706,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,202,Downtown - Heights - Slope,Summer 2012,06/01/2012,11.12,
177931,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,409,Southeast Queens,Summer 2012,06/01/2012,9.61,
173719,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,304,Upper West Side,Summer 2012,06/01/2012,11.44,
173708,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,204,East New York,Summer 2012,06/01/2012,10.41,
177920,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,308,Greenwich Village - SoHo,Summer 2012,06/01/2012,12.1,
173713,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,209,Bensonhurst - Bay Ridge,Summer 2012,06/01/2012,10.03,
173715,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,211,Williamsburg - Bushwick,Summer 2012,06/01/2012,11.02,
169495,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,316,Brownsville (CD16),Summer 2012,06/01/2012,10.51,
179585,365,Fine particles (PM 2.5),Mean,mcg/m3,Borough,3,Manhattan,Summer 2012,06/01/2012,11.85,
177921,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,309,Union Square - Lower East Side,Summer 2012,06/01/2012,11.54,
177932,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,410,Rockaways,Summer 2012,06/01/2012,9.41,
176042,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,410,Rockaways,Summer 2012,06/01/2012,8.25,
176010,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,106,High Bridge - Morrisania,Summer 2012,06/01/2012,20.12,
179360,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,3,Manhattan,Summer 2012,06/01/2012,25.83,
